,,s,s,s
Time Step,Wall Time,Step Size,Simulation Time,CPU Time
 596900,2020-11-01T17:49:57.330+03:00,   0.100E+01, 596900.00, 214.95312
 597000,2020-11-01T17:49:57.350+03:00,   0.100E+01, 597000.00, 215.01562
 597100,2020-11-01T17:49:57.368+03:00,   0.100E+01, 597100.00, 215.04688
 597200,2020-11-01T17:49:57.386+03:00,   0.100E+01, 597200.00, 215.06250
 597300,2020-11-01T17:49:57.404+03:00,   0.100E+01, 597300.00, 215.09375
 597400,2020-11-01T17:49:57.422+03:00,   0.100E+01, 597400.00, 215.12500
 597500,2020-11-01T17:49:57.440+03:00,   0.100E+01, 597500.00, 215.15625
 597600,2020-11-01T17:49:57.459+03:00,   0.100E+01, 597600.00, 215.21875
 597700,2020-11-01T17:49:57.480+03:00,   0.100E+01, 597700.00, 215.25000
 597800,2020-11-01T17:49:57.498+03:00,   0.100E+01, 597800.00, 215.28125
 597900,2020-11-01T17:49:57.518+03:00,   0.100E+01, 597900.00, 215.31250
 598000,2020-11-01T17:49:57.537+03:00,   0.100E+01, 598000.00, 215.37500
 598100,2020-11-01T17:49:57.555+03:00,   0.100E+01, 598100.00, 215.40625
 598200,2020-11-01T17:49:57.574+03:00,   0.100E+01, 598200.00, 215.43750
 598300,2020-11-01T17:49:57.592+03:00,   0.100E+01, 598300.00, 215.46875
 598400,2020-11-01T17:49:57.610+03:00,   0.100E+01, 598400.00, 215.50000
 598500,2020-11-01T17:49:57.630+03:00,   0.100E+01, 598500.00, 215.56250
 598600,2020-11-01T17:49:57.649+03:00,   0.100E+01, 598600.00, 215.57812
 598700,2020-11-01T17:49:57.668+03:00,   0.100E+01, 598700.00, 215.60938
 598800,2020-11-01T17:49:57.686+03:00,   0.100E+01, 598800.00, 215.64062
 598900,2020-11-01T17:49:57.705+03:00,   0.100E+01, 598900.00, 215.67188
 599000,2020-11-01T17:49:57.722+03:00,   0.100E+01, 599000.00, 215.70312
 599100,2020-11-01T17:49:57.740+03:00,   0.100E+01, 599100.00, 215.76562
 599200,2020-11-01T17:49:57.760+03:00,   0.100E+01, 599200.00, 215.79688
 599300,2020-11-01T17:49:57.780+03:00,   0.100E+01, 599300.00, 215.82812
 599400,2020-11-01T17:49:57.799+03:00,   0.100E+01, 599400.00, 215.85938
 599500,2020-11-01T17:49:57.817+03:00,   0.100E+01, 599500.00, 215.92188
 599600,2020-11-01T17:49:57.836+03:00,   0.100E+01, 599600.00, 215.95312
 599700,2020-11-01T17:49:57.855+03:00,   0.100E+01, 599700.00, 215.98438
 599800,2020-11-01T17:49:57.874+03:00,   0.100E+01, 599800.00, 216.01562
 599900,2020-11-01T17:49:57.892+03:00,   0.100E+01, 599900.00, 216.04688
 600000,2020-11-01T17:49:57.910+03:00,   0.100E+01, 600000.00, 216.10938
 600100,2020-11-01T17:49:57.932+03:00,   0.100E+01, 600100.00, 216.14062
 600200,2020-11-01T17:49:57.951+03:00,   0.100E+01, 600200.00, 216.17188
 600300,2020-11-01T17:49:57.969+03:00,   0.100E+01, 600300.00, 216.20312
 600400,2020-11-01T17:49:57.989+03:00,   0.100E+01, 600400.00, 216.26562
 600500,2020-11-01T17:49:58.007+03:00,   0.100E+01, 600500.00, 216.29688
 600600,2020-11-01T17:49:58.025+03:00,   0.100E+01, 600600.00, 216.32812
 600700,2020-11-01T17:49:58.045+03:00,   0.100E+01, 600700.00, 216.35938
 600800,2020-11-01T17:49:58.063+03:00,   0.100E+01, 600800.00, 216.39062
 600900,2020-11-01T17:49:58.083+03:00,   0.100E+01, 600900.00, 216.42188
 601000,2020-11-01T17:49:58.101+03:00,   0.100E+01, 601000.00, 216.45312
 601100,2020-11-01T17:49:58.119+03:00,   0.100E+01, 601100.00, 216.48438
 601200,2020-11-01T17:49:58.138+03:00,   0.100E+01, 601200.00, 216.51562
 601300,2020-11-01T17:49:58.156+03:00,   0.100E+01, 601300.00, 216.54688
 601400,2020-11-01T17:49:58.174+03:00,   0.100E+01, 601400.00, 216.57812
 601500,2020-11-01T17:49:58.192+03:00,   0.100E+01, 601500.00, 216.64062
 601600,2020-11-01T17:49:58.212+03:00,   0.100E+01, 601600.00, 216.67188
 601700,2020-11-01T17:49:58.230+03:00,   0.100E+01, 601700.00, 216.70312
 601800,2020-11-01T17:49:58.248+03:00,   0.100E+01, 601800.00, 216.73438
 601900,2020-11-01T17:49:58.270+03:00,   0.100E+01, 601900.00, 216.79688
 602000,2020-11-01T17:49:58.288+03:00,   0.100E+01, 602000.00, 216.82812
 602100,2020-11-01T17:49:58.306+03:00,   0.100E+01, 602100.00, 216.85938
 602200,2020-11-01T17:49:58.326+03:00,   0.100E+01, 602200.00, 216.89062
 602300,2020-11-01T17:49:58.343+03:00,   0.100E+01, 602300.00, 216.92188
 602400,2020-11-01T17:49:58.362+03:00,   0.100E+01, 602400.00, 216.95312
 602500,2020-11-01T17:49:58.382+03:00,   0.100E+01, 602500.00, 217.01562
 602600,2020-11-01T17:49:58.401+03:00,   0.100E+01, 602600.00, 217.04688
 602700,2020-11-01T17:49:58.419+03:00,   0.100E+01, 602700.00, 217.07812
 602800,2020-11-01T17:49:58.438+03:00,   0.100E+01, 602800.00, 217.10938
 602900,2020-11-01T17:49:58.458+03:00,   0.100E+01, 602900.00, 217.17188
 603000,2020-11-01T17:49:58.476+03:00,   0.100E+01, 603000.00, 217.20312
 603100,2020-11-01T17:49:58.495+03:00,   0.100E+01, 603100.00, 217.23438
 603200,2020-11-01T17:49:58.513+03:00,   0.100E+01, 603200.00, 217.26562
 603300,2020-11-01T17:49:58.531+03:00,   0.100E+01, 603300.00, 217.29688
 603400,2020-11-01T17:49:58.549+03:00,   0.100E+01, 603400.00, 217.32812
 603500,2020-11-01T17:49:58.567+03:00,   0.100E+01, 603500.00, 217.39062
 603600,2020-11-01T17:49:58.586+03:00,   0.100E+01, 603600.00, 217.42188
 603700,2020-11-01T17:49:58.604+03:00,   0.100E+01, 603700.00, 217.45312
 603800,2020-11-01T17:49:58.623+03:00,   0.100E+01, 603800.00, 217.48438
 603900,2020-11-01T17:49:58.642+03:00,   0.100E+01, 603900.00, 217.50000
 604000,2020-11-01T17:49:58.660+03:00,   0.100E+01, 604000.00, 217.51562
 604100,2020-11-01T17:49:58.680+03:00,   0.100E+01, 604100.00, 217.57812
 604200,2020-11-01T17:49:58.699+03:00,   0.100E+01, 604200.00, 217.60938
 604300,2020-11-01T17:49:58.717+03:00,   0.100E+01, 604300.00, 217.64062
 604400,2020-11-01T17:49:58.736+03:00,   0.100E+01, 604400.00, 217.67188
 604500,2020-11-01T17:49:58.758+03:00,   0.100E+01, 604500.00, 217.73438
 604600,2020-11-01T17:49:58.779+03:00,   0.100E+01, 604600.00, 217.76562
 604700,2020-11-01T17:49:58.798+03:00,   0.100E+01, 604700.00, 217.79688
 604800,2020-11-01T17:49:58.816+03:00,   0.100E+01, 604800.00, 217.85938
 604900,2020-11-01T17:49:58.834+03:00,   0.100E+01, 604900.00, 217.89062
 605000,2020-11-01T17:49:58.854+03:00,   0.100E+01, 605000.00, 217.92188
 605100,2020-11-01T17:49:58.874+03:00,   0.100E+01, 605100.00, 217.95312
 605200,2020-11-01T17:49:58.897+03:00,   0.100E+01, 605200.00, 218.01562
 605300,2020-11-01T17:49:58.917+03:00,   0.100E+01, 605300.00, 218.04688
 605400,2020-11-01T17:49:58.936+03:00,   0.100E+01, 605400.00, 218.07812
 605500,2020-11-01T17:49:58.956+03:00,   0.100E+01, 605500.00, 218.10938
 605600,2020-11-01T17:49:58.979+03:00,   0.100E+01, 605600.00, 218.17188
 605700,2020-11-01T17:49:58.999+03:00,   0.100E+01, 605700.00, 218.17188
 605800,2020-11-01T17:49:59.018+03:00,   0.100E+01, 605800.00, 218.20312
 605900,2020-11-01T17:49:59.037+03:00,   0.100E+01, 605900.00, 218.26562
 606000,2020-11-01T17:49:59.055+03:00,   0.100E+01, 606000.00, 218.29688
 606100,2020-11-01T17:49:59.075+03:00,   0.100E+01, 606100.00, 218.32812
 606200,2020-11-01T17:49:59.095+03:00,   0.100E+01, 606200.00, 218.35938
 606300,2020-11-01T17:49:59.113+03:00,   0.100E+01, 606300.00, 218.42188
 606400,2020-11-01T17:49:59.132+03:00,   0.100E+01, 606400.00, 218.45312
 606500,2020-11-01T17:49:59.152+03:00,   0.100E+01, 606500.00, 218.45312
 606600,2020-11-01T17:49:59.171+03:00,   0.100E+01, 606600.00, 218.48438
 606700,2020-11-01T17:49:59.190+03:00,   0.100E+01, 606700.00, 218.51562
 606800,2020-11-01T17:49:59.208+03:00,   0.100E+01, 606800.00, 218.57812
 606900,2020-11-01T17:49:59.232+03:00,   0.100E+01, 606900.00, 218.60938
 607000,2020-11-01T17:49:59.251+03:00,   0.100E+01, 607000.00, 218.64062
 607100,2020-11-01T17:49:59.271+03:00,   0.100E+01, 607100.00, 218.70312
 607200,2020-11-01T17:49:59.292+03:00,   0.100E+01, 607200.00, 218.73438
 607300,2020-11-01T17:49:59.310+03:00,   0.100E+01, 607300.00, 218.76562
 607400,2020-11-01T17:49:59.330+03:00,   0.100E+01, 607400.00, 218.79688
 607500,2020-11-01T17:49:59.349+03:00,   0.100E+01, 607500.00, 218.84375
 607600,2020-11-01T17:49:59.367+03:00,   0.100E+01, 607600.00, 218.87500
 607700,2020-11-01T17:49:59.385+03:00,   0.100E+01, 607700.00, 218.90625
 607800,2020-11-01T17:49:59.411+03:00,   0.100E+01, 607800.00, 218.93750
 607900,2020-11-01T17:49:59.430+03:00,   0.100E+01, 607900.00, 218.96875
 608000,2020-11-01T17:49:59.451+03:00,   0.100E+01, 608000.00, 219.00000
 608100,2020-11-01T17:49:59.469+03:00,   0.100E+01, 608100.00, 219.03125
 608200,2020-11-01T17:49:59.488+03:00,   0.100E+01, 608200.00, 219.06250
 608300,2020-11-01T17:49:59.506+03:00,   0.100E+01, 608300.00, 219.12500
 608400,2020-11-01T17:49:59.525+03:00,   0.100E+01, 608400.00, 219.15625
 608500,2020-11-01T17:49:59.544+03:00,   0.100E+01, 608500.00, 219.18750
 608600,2020-11-01T17:49:59.563+03:00,   0.100E+01, 608600.00, 219.21875
 608700,2020-11-01T17:49:59.582+03:00,   0.100E+01, 608700.00, 219.25000
 608800,2020-11-01T17:49:59.602+03:00,   0.100E+01, 608800.00, 219.31250
 608900,2020-11-01T17:49:59.622+03:00,   0.100E+01, 608900.00, 219.32812
 609000,2020-11-01T17:49:59.641+03:00,   0.100E+01, 609000.00, 219.34375
 609100,2020-11-01T17:49:59.659+03:00,   0.100E+01, 609100.00, 219.37500
 609200,2020-11-01T17:49:59.678+03:00,   0.100E+01, 609200.00, 219.43750
 609300,2020-11-01T17:49:59.698+03:00,   0.100E+01, 609300.00, 219.46875
 609400,2020-11-01T17:49:59.716+03:00,   0.100E+01, 609400.00, 219.50000
 609500,2020-11-01T17:49:59.734+03:00,   0.100E+01, 609500.00, 219.53125
 609600,2020-11-01T17:49:59.752+03:00,   0.100E+01, 609600.00, 219.56250
 609700,2020-11-01T17:49:59.771+03:00,   0.100E+01, 609700.00, 219.62500
 609800,2020-11-01T17:49:59.789+03:00,   0.100E+01, 609800.00, 219.65625
 609900,2020-11-01T17:49:59.807+03:00,   0.100E+01, 609900.00, 219.68750
 610000,2020-11-01T17:49:59.825+03:00,   0.100E+01, 610000.00, 219.71875
 610100,2020-11-01T17:49:59.843+03:00,   0.100E+01, 610100.00, 219.75000
 610200,2020-11-01T17:49:59.862+03:00,   0.100E+01, 610200.00, 219.78125
 610300,2020-11-01T17:49:59.880+03:00,   0.100E+01, 610300.00, 219.84375
 610400,2020-11-01T17:49:59.899+03:00,   0.100E+01, 610400.00, 219.87500
 610500,2020-11-01T17:49:59.917+03:00,   0.100E+01, 610500.00, 219.90625
 610600,2020-11-01T17:49:59.936+03:00,   0.100E+01, 610600.00, 219.93750
 610700,2020-11-01T17:49:59.954+03:00,   0.100E+01, 610700.00, 219.96875
 610800,2020-11-01T17:49:59.972+03:00,   0.100E+01, 610800.00, 220.00000
 610900,2020-11-01T17:49:59.991+03:00,   0.100E+01, 610900.00, 220.06250
 611000,2020-11-01T17:50:00.013+03:00,   0.100E+01, 611000.00, 220.09375
 611100,2020-11-01T17:50:00.031+03:00,   0.100E+01, 611100.00, 220.12500
 611200,2020-11-01T17:50:00.050+03:00,   0.100E+01, 611200.00, 220.15625
 611300,2020-11-01T17:50:00.069+03:00,   0.100E+01, 611300.00, 220.21875
 611400,2020-11-01T17:50:00.088+03:00,   0.100E+01, 611400.00, 220.25000
 611500,2020-11-01T17:50:00.108+03:00,   0.100E+01, 611500.00, 220.28125
 611600,2020-11-01T17:50:00.127+03:00,   0.100E+01, 611600.00, 220.31250
 611700,2020-11-01T17:50:00.150+03:00,   0.100E+01, 611700.00, 220.31250
 611800,2020-11-01T17:50:00.169+03:00,   0.100E+01, 611800.00, 220.34375
 611900,2020-11-01T17:50:00.188+03:00,   0.100E+01, 611900.00, 220.35938
 612000,2020-11-01T17:50:00.208+03:00,   0.100E+01, 612000.00, 220.42188
 612100,2020-11-01T17:50:00.229+03:00,   0.100E+01, 612100.00, 220.45312
 612200,2020-11-01T17:50:00.249+03:00,   0.100E+01, 612200.00, 220.48438
 612300,2020-11-01T17:50:00.269+03:00,   0.100E+01, 612300.00, 220.51562
 612400,2020-11-01T17:50:00.288+03:00,   0.100E+01, 612400.00, 220.57812
 612500,2020-11-01T17:50:00.307+03:00,   0.100E+01, 612500.00, 220.60938
 612600,2020-11-01T17:50:00.326+03:00,   0.100E+01, 612600.00, 220.64062
 612700,2020-11-01T17:50:00.346+03:00,   0.100E+01, 612700.00, 220.67188
 612800,2020-11-01T17:50:00.367+03:00,   0.100E+01, 612800.00, 220.73438
 612900,2020-11-01T17:50:00.389+03:00,   0.100E+01, 612900.00, 220.73438
 613000,2020-11-01T17:50:00.409+03:00,   0.100E+01, 613000.00, 220.73438
 613100,2020-11-01T17:50:00.431+03:00,   0.100E+01, 613100.00, 220.79688
 613200,2020-11-01T17:50:00.451+03:00,   0.100E+01, 613200.00, 220.82812
 613300,2020-11-01T17:50:00.471+03:00,   0.100E+01, 613300.00, 220.85938
 613400,2020-11-01T17:50:00.492+03:00,   0.100E+01, 613400.00, 220.92188
 613500,2020-11-01T17:50:00.513+03:00,   0.100E+01, 613500.00, 220.95312
 613600,2020-11-01T17:50:00.534+03:00,   0.100E+01, 613600.00, 220.98438
 613700,2020-11-01T17:50:00.555+03:00,   0.100E+01, 613700.00, 221.01562
 613800,2020-11-01T17:50:00.575+03:00,   0.100E+01, 613800.00, 221.04688
 613900,2020-11-01T17:50:00.598+03:00,   0.100E+01, 613900.00, 221.07812
 614000,2020-11-01T17:50:00.618+03:00,   0.100E+01, 614000.00, 221.10938
 614100,2020-11-01T17:50:00.636+03:00,   0.100E+01, 614100.00, 221.14062
 614200,2020-11-01T17:50:00.654+03:00,   0.100E+01, 614200.00, 221.14062
 614300,2020-11-01T17:50:00.673+03:00,   0.100E+01, 614300.00, 221.17188
 614400,2020-11-01T17:50:00.690+03:00,   0.100E+01, 614400.00, 221.20312
 614500,2020-11-01T17:50:00.708+03:00,   0.100E+01, 614500.00, 221.26562
 614600,2020-11-01T17:50:00.725+03:00,   0.100E+01, 614600.00, 221.29688
 614700,2020-11-01T17:50:00.743+03:00,   0.100E+01, 614700.00, 221.32812
 614800,2020-11-01T17:50:00.760+03:00,   0.100E+01, 614800.00, 221.35938
 614900,2020-11-01T17:50:00.778+03:00,   0.100E+01, 614900.00, 221.39062
 615000,2020-11-01T17:50:00.795+03:00,   0.100E+01, 615000.00, 221.42188
 615100,2020-11-01T17:50:00.813+03:00,   0.100E+01, 615100.00, 221.45312
 615200,2020-11-01T17:50:00.831+03:00,   0.100E+01, 615200.00, 221.48438
 615300,2020-11-01T17:50:00.851+03:00,   0.100E+01, 615300.00, 221.54688
 615400,2020-11-01T17:50:00.869+03:00,   0.100E+01, 615400.00, 221.57812
 615500,2020-11-01T17:50:00.885+03:00,   0.100E+01, 615500.00, 221.60938
 615600,2020-11-01T17:50:00.903+03:00,   0.100E+01, 615600.00, 221.64062
 615700,2020-11-01T17:50:00.923+03:00,   0.100E+01, 615700.00, 221.67188
 615800,2020-11-01T17:50:00.944+03:00,   0.100E+01, 615800.00, 221.70312
 615900,2020-11-01T17:50:00.961+03:00,   0.100E+01, 615900.00, 221.73438
 616000,2020-11-01T17:50:00.979+03:00,   0.100E+01, 616000.00, 221.76562
 616100,2020-11-01T17:50:00.998+03:00,   0.100E+01, 616100.00, 221.79688
 616200,2020-11-01T17:50:01.015+03:00,   0.100E+01, 616200.00, 221.82812
 616300,2020-11-01T17:50:01.033+03:00,   0.100E+01, 616300.00, 221.85938
 616400,2020-11-01T17:50:01.053+03:00,   0.100E+01, 616400.00, 221.89062
 616500,2020-11-01T17:50:01.072+03:00,   0.100E+01, 616500.00, 221.92188
 616600,2020-11-01T17:50:01.090+03:00,   0.100E+01, 616600.00, 221.95312
 616700,2020-11-01T17:50:01.109+03:00,   0.100E+01, 616700.00, 221.98438
 616800,2020-11-01T17:50:01.126+03:00,   0.100E+01, 616800.00, 222.01562
 616900,2020-11-01T17:50:01.145+03:00,   0.100E+01, 616900.00, 222.07812
 617000,2020-11-01T17:50:01.163+03:00,   0.100E+01, 617000.00, 222.10938
 617100,2020-11-01T17:50:01.182+03:00,   0.100E+01, 617100.00, 222.14062
 617200,2020-11-01T17:50:01.201+03:00,   0.100E+01, 617200.00, 222.17188
 617300,2020-11-01T17:50:01.221+03:00,   0.100E+01, 617300.00, 222.20312
 617400,2020-11-01T17:50:01.239+03:00,   0.100E+01, 617400.00, 222.26562
 617500,2020-11-01T17:50:01.258+03:00,   0.100E+01, 617500.00, 222.29688
 617600,2020-11-01T17:50:01.276+03:00,   0.100E+01, 617600.00, 222.32812
 617700,2020-11-01T17:50:01.302+03:00,   0.100E+01, 617700.00, 222.39062
 617800,2020-11-01T17:50:01.321+03:00,   0.100E+01, 617800.00, 222.42188
 617900,2020-11-01T17:50:01.339+03:00,   0.100E+01, 617900.00, 222.45312
 618000,2020-11-01T17:50:01.357+03:00,   0.100E+01, 618000.00, 222.48438
 618100,2020-11-01T17:50:01.377+03:00,   0.100E+01, 618100.00, 222.50000
 618200,2020-11-01T17:50:01.396+03:00,   0.100E+01, 618200.00, 222.53125
 618300,2020-11-01T17:50:01.415+03:00,   0.100E+01, 618300.00, 222.54688
 618400,2020-11-01T17:50:01.433+03:00,   0.100E+01, 618400.00, 222.57812
 618500,2020-11-01T17:50:01.452+03:00,   0.100E+01, 618500.00, 222.60938
 618600,2020-11-01T17:50:01.470+03:00,   0.100E+01, 618600.00, 222.64062
 618700,2020-11-01T17:50:01.490+03:00,   0.100E+01, 618700.00, 222.70312
 618800,2020-11-01T17:50:01.508+03:00,   0.100E+01, 618800.00, 222.73438
 618900,2020-11-01T17:50:01.526+03:00,   0.100E+01, 618900.00, 222.76562
 619000,2020-11-01T17:50:01.544+03:00,   0.100E+01, 619000.00, 222.79688
 619100,2020-11-01T17:50:01.563+03:00,   0.100E+01, 619100.00, 222.82812
 619200,2020-11-01T17:50:01.581+03:00,   0.100E+01, 619200.00, 222.85938
 619300,2020-11-01T17:50:01.600+03:00,   0.100E+01, 619300.00, 222.92188
 619400,2020-11-01T17:50:01.618+03:00,   0.100E+01, 619400.00, 222.95312
 619500,2020-11-01T17:50:01.636+03:00,   0.100E+01, 619500.00, 222.98438
 619600,2020-11-01T17:50:01.654+03:00,   0.100E+01, 619600.00, 223.00000
 619700,2020-11-01T17:50:01.672+03:00,   0.100E+01, 619700.00, 223.03125
 619800,2020-11-01T17:50:01.690+03:00,   0.100E+01, 619800.00, 223.06250
 619900,2020-11-01T17:50:01.710+03:00,   0.100E+01, 619900.00, 223.12500
 620000,2020-11-01T17:50:01.730+03:00,   0.100E+01, 620000.00, 223.15625
 620100,2020-11-01T17:50:01.749+03:00,   0.100E+01, 620100.00, 223.18750
 620200,2020-11-01T17:50:01.768+03:00,   0.100E+01, 620200.00, 223.21875
 620300,2020-11-01T17:50:01.786+03:00,   0.100E+01, 620300.00, 223.28125
 620400,2020-11-01T17:50:01.804+03:00,   0.100E+01, 620400.00, 223.31250
 620500,2020-11-01T17:50:01.822+03:00,   0.100E+01, 620500.00, 223.34375
 620600,2020-11-01T17:50:01.841+03:00,   0.100E+01, 620600.00, 223.37500
 620700,2020-11-01T17:50:01.859+03:00,   0.100E+01, 620700.00, 223.40625
 620800,2020-11-01T17:50:01.877+03:00,   0.100E+01, 620800.00, 223.43750
 620900,2020-11-01T17:50:01.896+03:00,   0.100E+01, 620900.00, 223.50000
 621000,2020-11-01T17:50:01.914+03:00,   0.100E+01, 621000.00, 223.53125
 621100,2020-11-01T17:50:01.933+03:00,   0.100E+01, 621100.00, 223.56250
 621200,2020-11-01T17:50:01.951+03:00,   0.100E+01, 621200.00, 223.59375
 621300,2020-11-01T17:50:01.970+03:00,   0.100E+01, 621300.00, 223.62500
 621400,2020-11-01T17:50:01.989+03:00,   0.100E+01, 621400.00, 223.68750
 621500,2020-11-01T17:50:02.007+03:00,   0.100E+01, 621500.00, 223.71875
 621600,2020-11-01T17:50:02.025+03:00,   0.100E+01, 621600.00, 223.75000
 621700,2020-11-01T17:50:02.044+03:00,   0.100E+01, 621700.00, 223.78125
 621800,2020-11-01T17:50:02.063+03:00,   0.100E+01, 621800.00, 223.81250
 621900,2020-11-01T17:50:02.081+03:00,   0.100E+01, 621900.00, 223.84375
 622000,2020-11-01T17:50:02.098+03:00,   0.100E+01, 622000.00, 223.90625
 622100,2020-11-01T17:50:02.116+03:00,   0.100E+01, 622100.00, 223.93750
 622200,2020-11-01T17:50:02.136+03:00,   0.100E+01, 622200.00, 223.96875
 622300,2020-11-01T17:50:02.154+03:00,   0.100E+01, 622300.00, 224.00000
 622400,2020-11-01T17:50:02.173+03:00,   0.100E+01, 622400.00, 224.03125
 622500,2020-11-01T17:50:02.191+03:00,   0.100E+01, 622500.00, 224.09375
 622600,2020-11-01T17:50:02.209+03:00,   0.100E+01, 622600.00, 224.12500
 622700,2020-11-01T17:50:02.227+03:00,   0.100E+01, 622700.00, 224.15625
 622800,2020-11-01T17:50:02.248+03:00,   0.100E+01, 622800.00, 224.18750
 622900,2020-11-01T17:50:02.267+03:00,   0.100E+01, 622900.00, 224.21875
 623000,2020-11-01T17:50:02.286+03:00,   0.100E+01, 623000.00, 224.28125
 623100,2020-11-01T17:50:02.304+03:00,   0.100E+01, 623100.00, 224.31250
 623200,2020-11-01T17:50:02.322+03:00,   0.100E+01, 623200.00, 224.34375
 623300,2020-11-01T17:50:02.341+03:00,   0.100E+01, 623300.00, 224.37500
 623400,2020-11-01T17:50:02.359+03:00,   0.100E+01, 623400.00, 224.39062
 623500,2020-11-01T17:50:02.377+03:00,   0.100E+01, 623500.00, 224.42188
 623600,2020-11-01T17:50:02.403+03:00,   0.100E+01, 623600.00, 224.43750
 623700,2020-11-01T17:50:02.422+03:00,   0.100E+01, 623700.00, 224.46875
 623800,2020-11-01T17:50:02.440+03:00,   0.100E+01, 623800.00, 224.50000
 623900,2020-11-01T17:50:02.458+03:00,   0.100E+01, 623900.00, 224.53125
 624000,2020-11-01T17:50:02.476+03:00,   0.100E+01, 624000.00, 224.56250
 624100,2020-11-01T17:50:02.495+03:00,   0.100E+01, 624100.00, 224.59375
 624200,2020-11-01T17:50:02.515+03:00,   0.100E+01, 624200.00, 224.62500
 624300,2020-11-01T17:50:02.535+03:00,   0.100E+01, 624300.00, 224.68750
 624400,2020-11-01T17:50:02.554+03:00,   0.100E+01, 624400.00, 224.71875
 624500,2020-11-01T17:50:02.573+03:00,   0.100E+01, 624500.00, 224.75000
 624600,2020-11-01T17:50:02.596+03:00,   0.100E+01, 624600.00, 224.78125
 624700,2020-11-01T17:50:02.617+03:00,   0.100E+01, 624700.00, 224.84375
 624800,2020-11-01T17:50:02.639+03:00,   0.100E+01, 624800.00, 224.85938
 624900,2020-11-01T17:50:02.658+03:00,   0.100E+01, 624900.00, 224.87500
 625000,2020-11-01T17:50:02.678+03:00,   0.100E+01, 625000.00, 224.93750
 625100,2020-11-01T17:50:02.698+03:00,   0.100E+01, 625100.00, 224.96875
 625200,2020-11-01T17:50:02.718+03:00,   0.100E+01, 625200.00, 225.00000
 625300,2020-11-01T17:50:02.738+03:00,   0.100E+01, 625300.00, 225.03125
 625400,2020-11-01T17:50:02.759+03:00,   0.100E+01, 625400.00, 225.09375
 625500,2020-11-01T17:50:02.778+03:00,   0.100E+01, 625500.00, 225.12500
 625600,2020-11-01T17:50:02.797+03:00,   0.100E+01, 625600.00, 225.15625
 625700,2020-11-01T17:50:02.815+03:00,   0.100E+01, 625700.00, 225.18750
 625800,2020-11-01T17:50:02.834+03:00,   0.100E+01, 625800.00, 225.25000
 625900,2020-11-01T17:50:02.854+03:00,   0.100E+01, 625900.00, 225.28125
 626000,2020-11-01T17:50:02.873+03:00,   0.100E+01, 626000.00, 225.31250
 626100,2020-11-01T17:50:02.891+03:00,   0.100E+01, 626100.00, 225.31250
