,,s,s,s
Time Step,Wall Time,Step Size,Simulation Time,CPU Time
 596800,2020-11-01T18:08:08.129+03:00,   0.100E+01, 596800.00, 296.75000
 596900,2020-11-01T18:08:08.153+03:00,   0.100E+01, 596900.00, 296.78125
 597000,2020-11-01T18:08:08.177+03:00,   0.100E+01, 597000.00, 296.84375
 597100,2020-11-01T18:08:08.201+03:00,   0.100E+01, 597100.00, 296.87500
 597200,2020-11-01T18:08:08.225+03:00,   0.100E+01, 597200.00, 296.93750
 597300,2020-11-01T18:08:08.249+03:00,   0.100E+01, 597300.00, 296.96875
 597400,2020-11-01T18:08:08.273+03:00,   0.100E+01, 597400.00, 297.03125
 597500,2020-11-01T18:08:08.297+03:00,   0.100E+01, 597500.00, 297.06250
 597600,2020-11-01T18:08:08.320+03:00,   0.100E+01, 597600.00, 297.12500
 597700,2020-11-01T18:08:08.344+03:00,   0.100E+01, 597700.00, 297.15625
 597800,2020-11-01T18:08:08.368+03:00,   0.100E+01, 597800.00, 297.21875
 597900,2020-11-01T18:08:08.393+03:00,   0.100E+01, 597900.00, 297.25000
 598000,2020-11-01T18:08:08.417+03:00,   0.100E+01, 598000.00, 297.31250
 598100,2020-11-01T18:08:08.441+03:00,   0.100E+01, 598100.00, 297.34375
 598200,2020-11-01T18:08:08.465+03:00,   0.100E+01, 598200.00, 297.40625
 598300,2020-11-01T18:08:08.488+03:00,   0.100E+01, 598300.00, 297.43750
 598400,2020-11-01T18:08:08.513+03:00,   0.100E+01, 598400.00, 297.50000
 598500,2020-11-01T18:08:08.537+03:00,   0.100E+01, 598500.00, 297.56250
 598600,2020-11-01T18:08:08.562+03:00,   0.100E+01, 598600.00, 297.59375
 598700,2020-11-01T18:08:08.586+03:00,   0.100E+01, 598700.00, 297.65625
 598800,2020-11-01T18:08:08.617+03:00,   0.100E+01, 598800.00, 297.70312
 598900,2020-11-01T18:08:08.642+03:00,   0.100E+01, 598900.00, 297.73438
 599000,2020-11-01T18:08:08.667+03:00,   0.100E+01, 599000.00, 297.79688
 599100,2020-11-01T18:08:08.692+03:00,   0.100E+01, 599100.00, 297.84375
 599200,2020-11-01T18:08:08.717+03:00,   0.100E+01, 599200.00, 297.87500
 599300,2020-11-01T18:08:08.742+03:00,   0.100E+01, 599300.00, 297.93750
 599400,2020-11-01T18:08:08.767+03:00,   0.100E+01, 599400.00, 297.96875
 599500,2020-11-01T18:08:08.793+03:00,   0.100E+01, 599500.00, 298.03125
 599600,2020-11-01T18:08:08.819+03:00,   0.100E+01, 599600.00, 298.09375
 599700,2020-11-01T18:08:08.844+03:00,   0.100E+01, 599700.00, 298.12500
 599800,2020-11-01T18:08:08.870+03:00,   0.100E+01, 599800.00, 298.18750
 599900,2020-11-01T18:08:08.894+03:00,   0.100E+01, 599900.00, 298.25000
 600000,2020-11-01T18:08:08.919+03:00,   0.100E+01, 600000.00, 298.28125
 600100,2020-11-01T18:08:08.944+03:00,   0.100E+01, 600100.00, 298.34375
 600200,2020-11-01T18:08:08.968+03:00,   0.100E+01, 600200.00, 298.37500
 600300,2020-11-01T18:08:08.994+03:00,   0.100E+01, 600300.00, 298.43750
 600400,2020-11-01T18:08:09.019+03:00,   0.100E+01, 600400.00, 298.50000
 600500,2020-11-01T18:08:09.045+03:00,   0.100E+01, 600500.00, 298.53125
 600600,2020-11-01T18:08:09.070+03:00,   0.100E+01, 600600.00, 298.59375
 600700,2020-11-01T18:08:09.095+03:00,   0.100E+01, 600700.00, 298.62500
 600800,2020-11-01T18:08:09.120+03:00,   0.100E+01, 600800.00, 298.68750
 600900,2020-11-01T18:08:09.144+03:00,   0.100E+01, 600900.00, 298.71875
 601000,2020-11-01T18:08:09.168+03:00,   0.100E+01, 601000.00, 298.78125
 601100,2020-11-01T18:08:09.193+03:00,   0.100E+01, 601100.00, 298.84375
 601200,2020-11-01T18:08:09.218+03:00,   0.100E+01, 601200.00, 298.85938
 601300,2020-11-01T18:08:09.243+03:00,   0.100E+01, 601300.00, 298.92188
 601400,2020-11-01T18:08:09.268+03:00,   0.100E+01, 601400.00, 298.95312
 601500,2020-11-01T18:08:09.292+03:00,   0.100E+01, 601500.00, 299.01562
 601600,2020-11-01T18:08:09.316+03:00,   0.100E+01, 601600.00, 299.04688
 601700,2020-11-01T18:08:09.341+03:00,   0.100E+01, 601700.00, 299.10938
 601800,2020-11-01T18:08:09.364+03:00,   0.100E+01, 601800.00, 299.17188
 601900,2020-11-01T18:08:09.388+03:00,   0.100E+01, 601900.00, 299.20312
 602000,2020-11-01T18:08:09.414+03:00,   0.100E+01, 602000.00, 299.26562
 602100,2020-11-01T18:08:09.440+03:00,   0.100E+01, 602100.00, 299.29688
 602200,2020-11-01T18:08:09.464+03:00,   0.100E+01, 602200.00, 299.35938
 602300,2020-11-01T18:08:09.489+03:00,   0.100E+01, 602300.00, 299.42188
 602400,2020-11-01T18:08:09.514+03:00,   0.100E+01, 602400.00, 299.45312
 602500,2020-11-01T18:08:09.538+03:00,   0.100E+01, 602500.00, 299.51562
 602600,2020-11-01T18:08:09.562+03:00,   0.100E+01, 602600.00, 299.54688
 602700,2020-11-01T18:08:09.586+03:00,   0.100E+01, 602700.00, 299.60938
 602800,2020-11-01T18:08:09.611+03:00,   0.100E+01, 602800.00, 299.64062
 602900,2020-11-01T18:08:09.635+03:00,   0.100E+01, 602900.00, 299.70312
 603000,2020-11-01T18:08:09.659+03:00,   0.100E+01, 603000.00, 299.73438
 603100,2020-11-01T18:08:09.684+03:00,   0.100E+01, 603100.00, 299.79688
 603200,2020-11-01T18:08:09.708+03:00,   0.100E+01, 603200.00, 299.85938
 603300,2020-11-01T18:08:09.732+03:00,   0.100E+01, 603300.00, 299.89062
 603400,2020-11-01T18:08:09.757+03:00,   0.100E+01, 603400.00, 299.95312
 603500,2020-11-01T18:08:09.781+03:00,   0.100E+01, 603500.00, 299.98438
 603600,2020-11-01T18:08:09.806+03:00,   0.100E+01, 603600.00, 300.04688
 603700,2020-11-01T18:08:09.831+03:00,   0.100E+01, 603700.00, 300.07812
 603800,2020-11-01T18:08:09.855+03:00,   0.100E+01, 603800.00, 300.14062
 603900,2020-11-01T18:08:09.877+03:00,   0.100E+01, 603900.00, 300.17188
 604000,2020-11-01T18:08:09.901+03:00,   0.100E+01, 604000.00, 300.23438
 604100,2020-11-01T18:08:09.925+03:00,   0.100E+01, 604100.00, 300.26562
 604200,2020-11-01T18:08:09.950+03:00,   0.100E+01, 604200.00, 300.32812
 604300,2020-11-01T18:08:09.974+03:00,   0.100E+01, 604300.00, 300.39062
 604400,2020-11-01T18:08:09.998+03:00,   0.100E+01, 604400.00, 300.42188
 604500,2020-11-01T18:08:10.023+03:00,   0.100E+01, 604500.00, 300.48438
 604600,2020-11-01T18:08:10.047+03:00,   0.100E+01, 604600.00, 300.51562
 604700,2020-11-01T18:08:10.071+03:00,   0.100E+01, 604700.00, 300.57812
 604800,2020-11-01T18:08:10.096+03:00,   0.100E+01, 604800.00, 300.60938
 604900,2020-11-01T18:08:10.120+03:00,   0.100E+01, 604900.00, 300.67188
 605000,2020-11-01T18:08:10.144+03:00,   0.100E+01, 605000.00, 300.70312
 605100,2020-11-01T18:08:10.168+03:00,   0.100E+01, 605100.00, 300.76562
 605200,2020-11-01T18:08:10.193+03:00,   0.100E+01, 605200.00, 300.82812
 605300,2020-11-01T18:08:10.217+03:00,   0.100E+01, 605300.00, 300.85938
 605400,2020-11-01T18:08:10.241+03:00,   0.100E+01, 605400.00, 300.92188
 605500,2020-11-01T18:08:10.265+03:00,   0.100E+01, 605500.00, 300.95312
 605600,2020-11-01T18:08:10.289+03:00,   0.100E+01, 605600.00, 301.01562
 605700,2020-11-01T18:08:10.314+03:00,   0.100E+01, 605700.00, 301.04688
 605800,2020-11-01T18:08:10.338+03:00,   0.100E+01, 605800.00, 301.10938
 605900,2020-11-01T18:08:10.362+03:00,   0.100E+01, 605900.00, 301.14062
 606000,2020-11-01T18:08:10.386+03:00,   0.100E+01, 606000.00, 301.20312
 606100,2020-11-01T18:08:10.412+03:00,   0.100E+01, 606100.00, 301.26562
 606200,2020-11-01T18:08:10.436+03:00,   0.100E+01, 606200.00, 301.29688
 606300,2020-11-01T18:08:10.460+03:00,   0.100E+01, 606300.00, 301.35938
 606400,2020-11-01T18:08:10.484+03:00,   0.100E+01, 606400.00, 301.39062
 606500,2020-11-01T18:08:10.508+03:00,   0.100E+01, 606500.00, 301.45312
 606600,2020-11-01T18:08:10.532+03:00,   0.100E+01, 606600.00, 301.48438
 606700,2020-11-01T18:08:10.557+03:00,   0.100E+01, 606700.00, 301.54688
 606800,2020-11-01T18:08:10.581+03:00,   0.100E+01, 606800.00, 301.57812
 606900,2020-11-01T18:08:10.608+03:00,   0.100E+01, 606900.00, 301.64062
 607000,2020-11-01T18:08:10.633+03:00,   0.100E+01, 607000.00, 301.70312
 607100,2020-11-01T18:08:10.656+03:00,   0.100E+01, 607100.00, 301.73438
 607200,2020-11-01T18:08:10.680+03:00,   0.100E+01, 607200.00, 301.79688
 607300,2020-11-01T18:08:10.704+03:00,   0.100E+01, 607300.00, 301.82812
 607400,2020-11-01T18:08:10.729+03:00,   0.100E+01, 607400.00, 301.89062
 607500,2020-11-01T18:08:10.752+03:00,   0.100E+01, 607500.00, 301.92188
 607600,2020-11-01T18:08:10.777+03:00,   0.100E+01, 607600.00, 301.98438
 607700,2020-11-01T18:08:10.802+03:00,   0.100E+01, 607700.00, 302.04688
 607800,2020-11-01T18:08:10.827+03:00,   0.100E+01, 607800.00, 302.07812
 607900,2020-11-01T18:08:10.850+03:00,   0.100E+01, 607900.00, 302.14062
 608000,2020-11-01T18:08:10.874+03:00,   0.100E+01, 608000.00, 302.17188
 608100,2020-11-01T18:08:10.898+03:00,   0.100E+01, 608100.00, 302.23438
 608200,2020-11-01T18:08:10.922+03:00,   0.100E+01, 608200.00, 302.26562
 608300,2020-11-01T18:08:10.947+03:00,   0.100E+01, 608300.00, 302.32812
 608400,2020-11-01T18:08:10.970+03:00,   0.100E+01, 608400.00, 302.35938
 608500,2020-11-01T18:08:10.996+03:00,   0.100E+01, 608500.00, 302.42188
 608600,2020-11-01T18:08:11.021+03:00,   0.100E+01, 608600.00, 302.48438
 608700,2020-11-01T18:08:11.045+03:00,   0.100E+01, 608700.00, 302.51562
 608800,2020-11-01T18:08:11.070+03:00,   0.100E+01, 608800.00, 302.56250
 608900,2020-11-01T18:08:11.094+03:00,   0.100E+01, 608900.00, 302.59375
 609000,2020-11-01T18:08:11.117+03:00,   0.100E+01, 609000.00, 302.65625
 609100,2020-11-01T18:08:11.141+03:00,   0.100E+01, 609100.00, 302.68750
 609200,2020-11-01T18:08:11.165+03:00,   0.100E+01, 609200.00, 302.75000
 609300,2020-11-01T18:08:11.190+03:00,   0.100E+01, 609300.00, 302.78125
 609400,2020-11-01T18:08:11.214+03:00,   0.100E+01, 609400.00, 302.84375
 609500,2020-11-01T18:08:11.238+03:00,   0.100E+01, 609500.00, 302.90625
 609600,2020-11-01T18:08:11.262+03:00,   0.100E+01, 609600.00, 302.93750
 609700,2020-11-01T18:08:11.287+03:00,   0.100E+01, 609700.00, 303.00000
 609800,2020-11-01T18:08:11.310+03:00,   0.100E+01, 609800.00, 303.03125
 609900,2020-11-01T18:08:11.335+03:00,   0.100E+01, 609900.00, 303.09375
 610000,2020-11-01T18:08:11.359+03:00,   0.100E+01, 610000.00, 303.12500
 610100,2020-11-01T18:08:11.384+03:00,   0.100E+01, 610100.00, 303.18750
 610200,2020-11-01T18:08:11.408+03:00,   0.100E+01, 610200.00, 303.21875
 610300,2020-11-01T18:08:11.432+03:00,   0.100E+01, 610300.00, 303.28125
 610400,2020-11-01T18:08:11.456+03:00,   0.100E+01, 610400.00, 303.31250
 610500,2020-11-01T18:08:11.481+03:00,   0.100E+01, 610500.00, 303.35938
 610600,2020-11-01T18:08:11.506+03:00,   0.100E+01, 610600.00, 303.42188
 610700,2020-11-01T18:08:11.530+03:00,   0.100E+01, 610700.00, 303.45312
 610800,2020-11-01T18:08:11.554+03:00,   0.100E+01, 610800.00, 303.51562
 610900,2020-11-01T18:08:11.578+03:00,   0.100E+01, 610900.00, 303.54688
 611000,2020-11-01T18:08:11.607+03:00,   0.100E+01, 611000.00, 303.60938
 611100,2020-11-01T18:08:11.632+03:00,   0.100E+01, 611100.00, 303.67188
 611200,2020-11-01T18:08:11.656+03:00,   0.100E+01, 611200.00, 303.70312
 611300,2020-11-01T18:08:11.680+03:00,   0.100E+01, 611300.00, 303.76562
 611400,2020-11-01T18:08:11.704+03:00,   0.100E+01, 611400.00, 303.79688
 611500,2020-11-01T18:08:11.728+03:00,   0.100E+01, 611500.00, 303.85938
 611600,2020-11-01T18:08:11.752+03:00,   0.100E+01, 611600.00, 303.89062
 611700,2020-11-01T18:08:11.776+03:00,   0.100E+01, 611700.00, 303.95312
 611800,2020-11-01T18:08:11.802+03:00,   0.100E+01, 611800.00, 304.01562
 611900,2020-11-01T18:08:11.826+03:00,   0.100E+01, 611900.00, 304.04688
 612000,2020-11-01T18:08:11.850+03:00,   0.100E+01, 612000.00, 304.10938
 612100,2020-11-01T18:08:11.875+03:00,   0.100E+01, 612100.00, 304.14062
 612200,2020-11-01T18:08:11.899+03:00,   0.100E+01, 612200.00, 304.20312
 612300,2020-11-01T18:08:11.923+03:00,   0.100E+01, 612300.00, 304.23438
 612400,2020-11-01T18:08:11.948+03:00,   0.100E+01, 612400.00, 304.29688
 612500,2020-11-01T18:08:11.972+03:00,   0.100E+01, 612500.00, 304.31250
 612600,2020-11-01T18:08:11.996+03:00,   0.100E+01, 612600.00, 304.37500
 612700,2020-11-01T18:08:12.021+03:00,   0.100E+01, 612700.00, 304.43750
 612800,2020-11-01T18:08:12.045+03:00,   0.100E+01, 612800.00, 304.46875
 612900,2020-11-01T18:08:12.069+03:00,   0.100E+01, 612900.00, 304.53125
 613000,2020-11-01T18:08:12.094+03:00,   0.100E+01, 613000.00, 304.56250
 613100,2020-11-01T18:08:12.117+03:00,   0.100E+01, 613100.00, 304.62500
 613200,2020-11-01T18:08:12.142+03:00,   0.100E+01, 613200.00, 304.65625
 613300,2020-11-01T18:08:12.166+03:00,   0.100E+01, 613300.00, 304.71875
 613400,2020-11-01T18:08:12.189+03:00,   0.100E+01, 613400.00, 304.75000
 613500,2020-11-01T18:08:12.213+03:00,   0.100E+01, 613500.00, 304.81250
 613600,2020-11-01T18:08:12.238+03:00,   0.100E+01, 613600.00, 304.87500
 613700,2020-11-01T18:08:12.262+03:00,   0.100E+01, 613700.00, 304.90625
 613800,2020-11-01T18:08:12.286+03:00,   0.100E+01, 613800.00, 304.96875
 613900,2020-11-01T18:08:12.311+03:00,   0.100E+01, 613900.00, 305.00000
 614000,2020-11-01T18:08:12.335+03:00,   0.100E+01, 614000.00, 305.06250
 614100,2020-11-01T18:08:12.359+03:00,   0.100E+01, 614100.00, 305.09375
 614200,2020-11-01T18:08:12.383+03:00,   0.100E+01, 614200.00, 305.15625
 614300,2020-11-01T18:08:12.407+03:00,   0.100E+01, 614300.00, 305.18750
 614400,2020-11-01T18:08:12.431+03:00,   0.100E+01, 614400.00, 305.25000
 614500,2020-11-01T18:08:12.455+03:00,   0.100E+01, 614500.00, 305.28125
 614600,2020-11-01T18:08:12.480+03:00,   0.100E+01, 614600.00, 305.34375
 614700,2020-11-01T18:08:12.504+03:00,   0.100E+01, 614700.00, 305.40625
 614800,2020-11-01T18:08:12.528+03:00,   0.100E+01, 614800.00, 305.43750
 614900,2020-11-01T18:08:12.552+03:00,   0.100E+01, 614900.00, 305.50000
 615000,2020-11-01T18:08:12.577+03:00,   0.100E+01, 615000.00, 305.53125
 615100,2020-11-01T18:08:12.606+03:00,   0.100E+01, 615100.00, 305.59375
 615200,2020-11-01T18:08:12.633+03:00,   0.100E+01, 615200.00, 305.65625
 615300,2020-11-01T18:08:12.657+03:00,   0.100E+01, 615300.00, 305.68750
 615400,2020-11-01T18:08:12.681+03:00,   0.100E+01, 615400.00, 305.75000
 615500,2020-11-01T18:08:12.706+03:00,   0.100E+01, 615500.00, 305.78125
 615600,2020-11-01T18:08:12.730+03:00,   0.100E+01, 615600.00, 305.84375
 615700,2020-11-01T18:08:12.754+03:00,   0.100E+01, 615700.00, 305.87500
 615800,2020-11-01T18:08:12.779+03:00,   0.100E+01, 615800.00, 305.93750
 615900,2020-11-01T18:08:12.802+03:00,   0.100E+01, 615900.00, 306.00000
 616000,2020-11-01T18:08:12.826+03:00,   0.100E+01, 616000.00, 306.03125
 616100,2020-11-01T18:08:12.850+03:00,   0.100E+01, 616100.00, 306.09375
 616200,2020-11-01T18:08:12.874+03:00,   0.100E+01, 616200.00, 306.12500
 616300,2020-11-01T18:08:12.898+03:00,   0.100E+01, 616300.00, 306.18750
 616400,2020-11-01T18:08:12.922+03:00,   0.100E+01, 616400.00, 306.21875
 616500,2020-11-01T18:08:12.946+03:00,   0.100E+01, 616500.00, 306.28125
 616600,2020-11-01T18:08:12.970+03:00,   0.100E+01, 616600.00, 306.31250
 616700,2020-11-01T18:08:12.994+03:00,   0.100E+01, 616700.00, 306.37500
 616800,2020-11-01T18:08:13.019+03:00,   0.100E+01, 616800.00, 306.43750
 616900,2020-11-01T18:08:13.043+03:00,   0.100E+01, 616900.00, 306.46875
 617000,2020-11-01T18:08:13.067+03:00,   0.100E+01, 617000.00, 306.53125
 617100,2020-11-01T18:08:13.092+03:00,   0.100E+01, 617100.00, 306.56250
 617200,2020-11-01T18:08:13.116+03:00,   0.100E+01, 617200.00, 306.62500
 617300,2020-11-01T18:08:13.139+03:00,   0.100E+01, 617300.00, 306.65625
 617400,2020-11-01T18:08:13.164+03:00,   0.100E+01, 617400.00, 306.71875
 617500,2020-11-01T18:08:13.188+03:00,   0.100E+01, 617500.00, 306.75000
 617600,2020-11-01T18:08:13.212+03:00,   0.100E+01, 617600.00, 306.81250
 617700,2020-11-01T18:08:13.236+03:00,   0.100E+01, 617700.00, 306.84375
 617800,2020-11-01T18:08:13.260+03:00,   0.100E+01, 617800.00, 306.90625
 617900,2020-11-01T18:08:13.284+03:00,   0.100E+01, 617900.00, 306.93750
 618000,2020-11-01T18:08:13.308+03:00,   0.100E+01, 618000.00, 307.00000
 618100,2020-11-01T18:08:13.333+03:00,   0.100E+01, 618100.00, 307.06250
 618200,2020-11-01T18:08:13.357+03:00,   0.100E+01, 618200.00, 307.09375
 618300,2020-11-01T18:08:13.381+03:00,   0.100E+01, 618300.00, 307.15625
 618400,2020-11-01T18:08:13.405+03:00,   0.100E+01, 618400.00, 307.18750
 618500,2020-11-01T18:08:13.429+03:00,   0.100E+01, 618500.00, 307.25000
 618600,2020-11-01T18:08:13.458+03:00,   0.100E+01, 618600.00, 307.28125
 618700,2020-11-01T18:08:13.486+03:00,   0.100E+01, 618700.00, 307.31250
 618800,2020-11-01T18:08:13.510+03:00,   0.100E+01, 618800.00, 307.37500
 618900,2020-11-01T18:08:13.534+03:00,   0.100E+01, 618900.00, 307.40625
 619000,2020-11-01T18:08:13.558+03:00,   0.100E+01, 619000.00, 307.46875
 619100,2020-11-01T18:08:13.583+03:00,   0.100E+01, 619100.00, 307.53125
 619200,2020-11-01T18:08:13.611+03:00,   0.100E+01, 619200.00, 307.56250
 619300,2020-11-01T18:08:13.636+03:00,   0.100E+01, 619300.00, 307.62500
 619400,2020-11-01T18:08:13.660+03:00,   0.100E+01, 619400.00, 307.65625
 619500,2020-11-01T18:08:13.684+03:00,   0.100E+01, 619500.00, 307.71875
 619600,2020-11-01T18:08:13.708+03:00,   0.100E+01, 619600.00, 307.78125
 619700,2020-11-01T18:08:13.732+03:00,   0.100E+01, 619700.00, 307.81250
 619800,2020-11-01T18:08:13.756+03:00,   0.100E+01, 619800.00, 307.87500
 619900,2020-11-01T18:08:13.781+03:00,   0.100E+01, 619900.00, 307.90625
 620000,2020-11-01T18:08:13.807+03:00,   0.100E+01, 620000.00, 307.96875
 620100,2020-11-01T18:08:13.831+03:00,   0.100E+01, 620100.00, 308.00000
 620200,2020-11-01T18:08:13.855+03:00,   0.100E+01, 620200.00, 308.06250
 620300,2020-11-01T18:08:13.879+03:00,   0.100E+01, 620300.00, 308.12500
 620400,2020-11-01T18:08:13.903+03:00,   0.100E+01, 620400.00, 308.15625
 620500,2020-11-01T18:08:13.927+03:00,   0.100E+01, 620500.00, 308.21875
 620600,2020-11-01T18:08:13.951+03:00,   0.100E+01, 620600.00, 308.25000
 620700,2020-11-01T18:08:13.975+03:00,   0.100E+01, 620700.00, 308.31250
 620800,2020-11-01T18:08:13.999+03:00,   0.100E+01, 620800.00, 308.34375
 620900,2020-11-01T18:08:14.024+03:00,   0.100E+01, 620900.00, 308.40625
 621000,2020-11-01T18:08:14.047+03:00,   0.100E+01, 621000.00, 308.43750
 621100,2020-11-01T18:08:14.072+03:00,   0.100E+01, 621100.00, 308.50000
 621200,2020-11-01T18:08:14.096+03:00,   0.100E+01, 621200.00, 308.53125
 621300,2020-11-01T18:08:14.120+03:00,   0.100E+01, 621300.00, 308.59375
 621400,2020-11-01T18:08:14.144+03:00,   0.100E+01, 621400.00, 308.62500
 621500,2020-11-01T18:08:14.168+03:00,   0.100E+01, 621500.00, 308.68750
 621600,2020-11-01T18:08:14.192+03:00,   0.100E+01, 621600.00, 308.75000
 621700,2020-11-01T18:08:14.216+03:00,   0.100E+01, 621700.00, 308.78125
 621800,2020-11-01T18:08:14.240+03:00,   0.100E+01, 621800.00, 308.84375
 621900,2020-11-01T18:08:14.265+03:00,   0.100E+01, 621900.00, 308.87500
 622000,2020-11-01T18:08:14.289+03:00,   0.100E+01, 622000.00, 308.93750
 622100,2020-11-01T18:08:14.314+03:00,   0.100E+01, 622100.00, 308.96875
 622200,2020-11-01T18:08:14.338+03:00,   0.100E+01, 622200.00, 309.03125
 622300,2020-11-01T18:08:14.362+03:00,   0.100E+01, 622300.00, 309.06250
 622400,2020-11-01T18:08:14.386+03:00,   0.100E+01, 622400.00, 309.12500
 622500,2020-11-01T18:08:14.411+03:00,   0.100E+01, 622500.00, 309.18750
 622600,2020-11-01T18:08:14.436+03:00,   0.100E+01, 622600.00, 309.21875
 622700,2020-11-01T18:08:14.460+03:00,   0.100E+01, 622700.00, 309.28125
 622800,2020-11-01T18:08:14.484+03:00,   0.100E+01, 622800.00, 309.31250
 622900,2020-11-01T18:08:14.508+03:00,   0.100E+01, 622900.00, 309.37500
 623000,2020-11-01T18:08:14.532+03:00,   0.100E+01, 623000.00, 309.40625
 623100,2020-11-01T18:08:14.557+03:00,   0.100E+01, 623100.00, 309.46875
 623200,2020-11-01T18:08:14.582+03:00,   0.100E+01, 623200.00, 309.50000
 623300,2020-11-01T18:08:14.606+03:00,   0.100E+01, 623300.00, 309.56250
 623400,2020-11-01T18:08:14.631+03:00,   0.100E+01, 623400.00, 309.62500
 623500,2020-11-01T18:08:14.656+03:00,   0.100E+01, 623500.00, 309.65625
 623600,2020-11-01T18:08:14.680+03:00,   0.100E+01, 623600.00, 309.71875
 623700,2020-11-01T18:08:14.704+03:00,   0.100E+01, 623700.00, 309.75000
 623800,2020-11-01T18:08:14.728+03:00,   0.100E+01, 623800.00, 309.81250
 623900,2020-11-01T18:08:14.751+03:00,   0.100E+01, 623900.00, 309.84375
 624000,2020-11-01T18:08:14.779+03:00,   0.100E+01, 624000.00, 309.90625
 624100,2020-11-01T18:08:14.803+03:00,   0.100E+01, 624100.00, 309.96875
 624200,2020-11-01T18:08:14.827+03:00,   0.100E+01, 624200.00, 310.00000
 624300,2020-11-01T18:08:14.850+03:00,   0.100E+01, 624300.00, 310.06250
 624400,2020-11-01T18:08:14.876+03:00,   0.100E+01, 624400.00, 310.09375
 624500,2020-11-01T18:08:14.900+03:00,   0.100E+01, 624500.00, 310.15625
 624600,2020-11-01T18:08:14.924+03:00,   0.100E+01, 624600.00, 310.18750
 624700,2020-11-01T18:08:14.949+03:00,   0.100E+01, 624700.00, 310.25000
 624800,2020-11-01T18:08:14.973+03:00,   0.100E+01, 624800.00, 310.31250
 624900,2020-11-01T18:08:14.997+03:00,   0.100E+01, 624900.00, 310.34375
 625000,2020-11-01T18:08:15.022+03:00,   0.100E+01, 625000.00, 310.40625
 625100,2020-11-01T18:08:15.046+03:00,   0.100E+01, 625100.00, 310.43750
 625200,2020-11-01T18:08:15.069+03:00,   0.100E+01, 625200.00, 310.50000
 625300,2020-11-01T18:08:15.094+03:00,   0.100E+01, 625300.00, 310.53125
 625400,2020-11-01T18:08:15.118+03:00,   0.100E+01, 625400.00, 310.59375
 625500,2020-11-01T18:08:15.142+03:00,   0.100E+01, 625500.00, 310.62500
 625600,2020-11-01T18:08:15.167+03:00,   0.100E+01, 625600.00, 310.68750
 625700,2020-11-01T18:08:15.191+03:00,   0.100E+01, 625700.00, 310.71875
 625800,2020-11-01T18:08:15.215+03:00,   0.100E+01, 625800.00, 310.78125
 625900,2020-11-01T18:08:15.239+03:00,   0.100E+01, 625900.00, 310.84375
 626000,2020-11-01T18:08:15.263+03:00,   0.100E+01, 626000.00, 310.87500
