,,s,s,s
Time Step,Wall Time,Step Size,Simulation Time,CPU Time
  30800,2020-11-01T17:43:41.041+03:00,   0.100E+01,  30800.00,  13.57812
  30900,2020-11-01T17:43:41.063+03:00,   0.100E+01,  30900.00,  13.57812
  31000,2020-11-01T17:43:41.087+03:00,   0.100E+01,  31000.00,  13.64062
  31100,2020-11-01T17:43:41.109+03:00,   0.100E+01,  31100.00,  13.67188
  31200,2020-11-01T17:43:41.131+03:00,   0.100E+01,  31200.00,  13.73438
  31300,2020-11-01T17:43:41.155+03:00,   0.100E+01,  31300.00,  13.76562
  31400,2020-11-01T17:43:41.178+03:00,   0.100E+01,  31400.00,  13.82812
  31500,2020-11-01T17:43:41.203+03:00,   0.100E+01,  31500.00,  13.85938
  31600,2020-11-01T17:43:41.226+03:00,   0.100E+01,  31600.00,  13.92188
  31700,2020-11-01T17:43:41.249+03:00,   0.100E+01,  31700.00,  13.95312
  31800,2020-11-01T17:43:41.273+03:00,   0.100E+01,  31800.00,  14.01562
  31900,2020-11-01T17:43:41.297+03:00,   0.100E+01,  31900.00,  14.03125
  32000,2020-11-01T17:43:41.320+03:00,   0.100E+01,  32000.00,  14.06250
  32100,2020-11-01T17:43:41.343+03:00,   0.100E+01,  32100.00,  14.09375
  32200,2020-11-01T17:43:41.367+03:00,   0.100E+01,  32200.00,  14.15625
  32300,2020-11-01T17:43:41.390+03:00,   0.100E+01,  32300.00,  14.18750
  32400,2020-11-01T17:43:41.421+03:00,   0.100E+01,  32400.00,  14.21875
  32500,2020-11-01T17:43:41.444+03:00,   0.100E+01,  32500.00,  14.28125
  32600,2020-11-01T17:43:41.469+03:00,   0.100E+01,  32600.00,  14.31250
  32700,2020-11-01T17:43:41.491+03:00,   0.100E+01,  32700.00,  14.37500
  32800,2020-11-01T17:43:41.515+03:00,   0.100E+01,  32800.00,  14.40625
  32900,2020-11-01T17:43:41.540+03:00,   0.100E+01,  32900.00,  14.45312
  33000,2020-11-01T17:43:41.562+03:00,   0.100E+01,  33000.00,  14.46875
  33100,2020-11-01T17:43:41.587+03:00,   0.100E+01,  33100.00,  14.53125
  33200,2020-11-01T17:43:41.612+03:00,   0.100E+01,  33200.00,  14.56250
  33300,2020-11-01T17:43:41.639+03:00,   0.100E+01,  33300.00,  14.62500
  33400,2020-11-01T17:43:41.664+03:00,   0.100E+01,  33400.00,  14.67188
  33500,2020-11-01T17:43:41.690+03:00,   0.100E+01,  33500.00,  14.70312
  33600,2020-11-01T17:43:41.718+03:00,   0.100E+01,  33600.00,  14.75000
  33700,2020-11-01T17:43:41.745+03:00,   0.100E+01,  33700.00,  14.81250
  33800,2020-11-01T17:43:41.775+03:00,   0.100E+01,  33800.00,  14.87500
  33900,2020-11-01T17:43:41.803+03:00,   0.100E+01,  33900.00,  14.93750
  34000,2020-11-01T17:43:41.829+03:00,   0.100E+01,  34000.00,  14.96875
  34100,2020-11-01T17:43:41.853+03:00,   0.100E+01,  34100.00,  15.03125
  34200,2020-11-01T17:43:41.877+03:00,   0.100E+01,  34200.00,  15.06250
  34300,2020-11-01T17:43:41.900+03:00,   0.100E+01,  34300.00,  15.12500
  34400,2020-11-01T17:43:41.925+03:00,   0.100E+01,  34400.00,  15.14062
  34500,2020-11-01T17:43:41.949+03:00,   0.100E+01,  34500.00,  15.20312
  34600,2020-11-01T17:43:41.974+03:00,   0.100E+01,  34600.00,  15.26562
  34700,2020-11-01T17:43:41.996+03:00,   0.100E+01,  34700.00,  15.29688
  34800,2020-11-01T17:43:42.019+03:00,   0.100E+01,  34800.00,  15.34375
  34900,2020-11-01T17:43:42.041+03:00,   0.100E+01,  34900.00,  15.37500
  35000,2020-11-01T17:43:42.063+03:00,   0.100E+01,  35000.00,  15.39062
  35100,2020-11-01T17:43:42.088+03:00,   0.100E+01,  35100.00,  15.45312
  35200,2020-11-01T17:43:42.112+03:00,   0.100E+01,  35200.00,  15.48438
  35300,2020-11-01T17:43:42.136+03:00,   0.100E+01,  35300.00,  15.54688
  35400,2020-11-01T17:43:42.159+03:00,   0.100E+01,  35400.00,  15.57812
  35500,2020-11-01T17:43:42.185+03:00,   0.100E+01,  35500.00,  15.62500
  35600,2020-11-01T17:43:42.208+03:00,   0.100E+01,  35600.00,  15.68750
  35700,2020-11-01T17:43:42.231+03:00,   0.100E+01,  35700.00,  15.71875
  35800,2020-11-01T17:43:42.256+03:00,   0.100E+01,  35800.00,  15.78125
  35900,2020-11-01T17:43:42.279+03:00,   0.100E+01,  35900.00,  15.81250
  36000,2020-11-01T17:43:42.301+03:00,   0.100E+01,  36000.00,  15.84375
  36100,2020-11-01T17:43:42.324+03:00,   0.100E+01,  36100.00,  15.85938
  36200,2020-11-01T17:43:42.346+03:00,   0.100E+01,  36200.00,  15.89062
  36300,2020-11-01T17:43:42.368+03:00,   0.100E+01,  36300.00,  15.95312
  36400,2020-11-01T17:43:42.391+03:00,   0.100E+01,  36400.00,  15.98438
  36500,2020-11-01T17:43:42.413+03:00,   0.100E+01,  36500.00,  16.04688
  36600,2020-11-01T17:43:42.437+03:00,   0.100E+01,  36600.00,  16.07812
  36700,2020-11-01T17:43:42.459+03:00,   0.100E+01,  36700.00,  16.14062
  36800,2020-11-01T17:43:42.482+03:00,   0.100E+01,  36800.00,  16.17188
  36900,2020-11-01T17:43:42.505+03:00,   0.100E+01,  36900.00,  16.23438
  37000,2020-11-01T17:43:42.526+03:00,   0.100E+01,  37000.00,  16.26562
  37100,2020-11-01T17:43:42.548+03:00,   0.100E+01,  37100.00,  16.29688
  37200,2020-11-01T17:43:42.571+03:00,   0.100E+01,  37200.00,  16.35938
  37300,2020-11-01T17:43:42.594+03:00,   0.100E+01,  37300.00,  16.39062
  37400,2020-11-01T17:43:42.618+03:00,   0.100E+01,  37400.00,  16.43750
  37500,2020-11-01T17:43:42.640+03:00,   0.100E+01,  37500.00,  16.46875
  37600,2020-11-01T17:43:42.662+03:00,   0.100E+01,  37600.00,  16.53125
  37700,2020-11-01T17:43:42.684+03:00,   0.100E+01,  37700.00,  16.56250
  37800,2020-11-01T17:43:42.707+03:00,   0.100E+01,  37800.00,  16.62500
  37900,2020-11-01T17:43:42.729+03:00,   0.100E+01,  37900.00,  16.65625
  38000,2020-11-01T17:43:42.752+03:00,   0.100E+01,  38000.00,  16.68750
  38100,2020-11-01T17:43:42.779+03:00,   0.100E+01,  38100.00,  16.75000
  38200,2020-11-01T17:43:42.808+03:00,   0.100E+01,  38200.00,  16.79688
  38300,2020-11-01T17:43:42.838+03:00,   0.100E+01,  38300.00,  16.84375
  38400,2020-11-01T17:43:42.865+03:00,   0.100E+01,  38400.00,  16.90625
  38500,2020-11-01T17:43:42.899+03:00,   0.100E+01,  38500.00,  16.93750
  38600,2020-11-01T17:43:42.930+03:00,   0.100E+01,  38600.00,  17.00000
  38700,2020-11-01T17:43:42.958+03:00,   0.100E+01,  38700.00,  17.06250
  38800,2020-11-01T17:43:42.986+03:00,   0.100E+01,  38800.00,  17.09375
  38900,2020-11-01T17:43:43.011+03:00,   0.100E+01,  38900.00,  17.15625
  39000,2020-11-01T17:43:43.038+03:00,   0.100E+01,  39000.00,  17.20312
  39100,2020-11-01T17:43:43.064+03:00,   0.100E+01,  39100.00,  17.21875
  39200,2020-11-01T17:43:43.091+03:00,   0.100E+01,  39200.00,  17.28125
  39300,2020-11-01T17:43:43.117+03:00,   0.100E+01,  39300.00,  17.34375
  39400,2020-11-01T17:43:43.144+03:00,   0.100E+01,  39400.00,  17.40625
  39500,2020-11-01T17:43:43.165+03:00,   0.100E+01,  39500.00,  17.43750
  39600,2020-11-01T17:43:43.187+03:00,   0.100E+01,  39600.00,  17.46875
  39700,2020-11-01T17:43:43.210+03:00,   0.100E+01,  39700.00,  17.53125
  39800,2020-11-01T17:43:43.231+03:00,   0.100E+01,  39800.00,  17.56250
  39900,2020-11-01T17:43:43.253+03:00,   0.100E+01,  39900.00,  17.59375
  40000,2020-11-01T17:43:43.275+03:00,   0.100E+01,  40000.00,  17.65625
  40100,2020-11-01T17:43:43.297+03:00,   0.100E+01,  40100.00,  17.67188
  40200,2020-11-01T17:43:43.319+03:00,   0.100E+01,  40200.00,  17.73438
  40300,2020-11-01T17:43:43.342+03:00,   0.100E+01,  40300.00,  17.76562
  40400,2020-11-01T17:43:43.364+03:00,   0.100E+01,  40400.00,  17.82812
  40500,2020-11-01T17:43:43.386+03:00,   0.100E+01,  40500.00,  17.85938
  40600,2020-11-01T17:43:43.408+03:00,   0.100E+01,  40600.00,  17.89062
  40700,2020-11-01T17:43:43.431+03:00,   0.100E+01,  40700.00,  17.95312
  40800,2020-11-01T17:43:43.456+03:00,   0.100E+01,  40800.00,  17.98438
  40900,2020-11-01T17:43:43.480+03:00,   0.100E+01,  40900.00,  18.01562
  41000,2020-11-01T17:43:43.503+03:00,   0.100E+01,  41000.00,  18.04688
  41100,2020-11-01T17:43:43.524+03:00,   0.100E+01,  41100.00,  18.10938
  41200,2020-11-01T17:43:43.546+03:00,   0.100E+01,  41200.00,  18.10938
  41300,2020-11-01T17:43:43.570+03:00,   0.100E+01,  41300.00,  18.17188
  41400,2020-11-01T17:43:43.593+03:00,   0.100E+01,  41400.00,  18.20312
  41500,2020-11-01T17:43:43.617+03:00,   0.100E+01,  41500.00,  18.26562
  41600,2020-11-01T17:43:43.641+03:00,   0.100E+01,  41600.00,  18.29688
  41700,2020-11-01T17:43:43.662+03:00,   0.100E+01,  41700.00,  18.35938
  41800,2020-11-01T17:43:43.685+03:00,   0.100E+01,  41800.00,  18.39062
  41900,2020-11-01T17:43:43.707+03:00,   0.100E+01,  41900.00,  18.42188
  42000,2020-11-01T17:43:43.729+03:00,   0.100E+01,  42000.00,  18.48438
  42100,2020-11-01T17:43:43.751+03:00,   0.100E+01,  42100.00,  18.51562
  42200,2020-11-01T17:43:43.774+03:00,   0.100E+01,  42200.00,  18.57812
  42300,2020-11-01T17:43:43.797+03:00,   0.100E+01,  42300.00,  18.60938
  42400,2020-11-01T17:43:43.820+03:00,   0.100E+01,  42400.00,  18.67188
  42500,2020-11-01T17:43:43.842+03:00,   0.100E+01,  42500.00,  18.70312
  42600,2020-11-01T17:43:43.864+03:00,   0.100E+01,  42600.00,  18.76562
  42700,2020-11-01T17:43:43.886+03:00,   0.100E+01,  42700.00,  18.79688
  42800,2020-11-01T17:43:43.908+03:00,   0.100E+01,  42800.00,  18.82812
  42900,2020-11-01T17:43:43.931+03:00,   0.100E+01,  42900.00,  18.89062
  43000,2020-11-01T17:43:43.953+03:00,   0.100E+01,  43000.00,  18.92188
  43100,2020-11-01T17:43:43.974+03:00,   0.100E+01,  43100.00,  18.98438
  43200,2020-11-01T17:43:43.997+03:00,   0.100E+01,  43200.00,  19.01562
  43300,2020-11-01T17:43:44.020+03:00,   0.100E+01,  43300.00,  19.07812
  43400,2020-11-01T17:43:44.042+03:00,   0.100E+01,  43400.00,  19.09375
  43500,2020-11-01T17:43:44.064+03:00,   0.100E+01,  43500.00,  19.12500
  43600,2020-11-01T17:43:44.087+03:00,   0.100E+01,  43600.00,  19.18750
  43700,2020-11-01T17:43:44.108+03:00,   0.100E+01,  43700.00,  19.21875
  43800,2020-11-01T17:43:44.130+03:00,   0.100E+01,  43800.00,  19.28125
  43900,2020-11-01T17:43:44.155+03:00,   0.100E+01,  43900.00,  19.31250
  44000,2020-11-01T17:43:44.177+03:00,   0.100E+01,  44000.00,  19.37500
  44100,2020-11-01T17:43:44.198+03:00,   0.100E+01,  44100.00,  19.40625
  44200,2020-11-01T17:43:44.222+03:00,   0.100E+01,  44200.00,  19.43750
  44300,2020-11-01T17:43:44.244+03:00,   0.100E+01,  44300.00,  19.50000
  44400,2020-11-01T17:43:44.265+03:00,   0.100E+01,  44400.00,  19.53125
  44500,2020-11-01T17:43:44.288+03:00,   0.100E+01,  44500.00,  19.56250
  44600,2020-11-01T17:43:44.311+03:00,   0.100E+01,  44600.00,  19.57812
  44700,2020-11-01T17:43:44.332+03:00,   0.100E+01,  44700.00,  19.64062
  44800,2020-11-01T17:43:44.356+03:00,   0.100E+01,  44800.00,  19.67188
  44900,2020-11-01T17:43:44.379+03:00,   0.100E+01,  44900.00,  19.73438
  45000,2020-11-01T17:43:44.411+03:00,   0.100E+01,  45000.00,  19.76562
  45100,2020-11-01T17:43:44.433+03:00,   0.100E+01,  45100.00,  19.79688
  45200,2020-11-01T17:43:44.456+03:00,   0.100E+01,  45200.00,  19.82812
  45300,2020-11-01T17:43:44.479+03:00,   0.100E+01,  45300.00,  19.89062
  45400,2020-11-01T17:43:44.504+03:00,   0.100E+01,  45400.00,  19.95312
  45500,2020-11-01T17:43:44.525+03:00,   0.100E+01,  45500.00,  19.98438
  45600,2020-11-01T17:43:44.547+03:00,   0.100E+01,  45600.00,  20.00000
  45700,2020-11-01T17:43:44.569+03:00,   0.100E+01,  45700.00,  20.06250
  45800,2020-11-01T17:43:44.592+03:00,   0.100E+01,  45800.00,  20.09375
  45900,2020-11-01T17:43:44.617+03:00,   0.100E+01,  45900.00,  20.15625
  46000,2020-11-01T17:43:44.640+03:00,   0.100E+01,  46000.00,  20.18750
  46100,2020-11-01T17:43:44.662+03:00,   0.100E+01,  46100.00,  20.25000
  46200,2020-11-01T17:43:44.684+03:00,   0.100E+01,  46200.00,  20.28125
  46300,2020-11-01T17:43:44.708+03:00,   0.100E+01,  46300.00,  20.34375
  46400,2020-11-01T17:43:44.729+03:00,   0.100E+01,  46400.00,  20.37500
  46500,2020-11-01T17:43:44.751+03:00,   0.100E+01,  46500.00,  20.40625
  46600,2020-11-01T17:43:44.774+03:00,   0.100E+01,  46600.00,  20.46875
  46700,2020-11-01T17:43:44.797+03:00,   0.100E+01,  46700.00,  20.50000
  46800,2020-11-01T17:43:44.819+03:00,   0.100E+01,  46800.00,  20.56250
  46900,2020-11-01T17:43:44.841+03:00,   0.100E+01,  46900.00,  20.59375
  47000,2020-11-01T17:43:44.863+03:00,   0.100E+01,  47000.00,  20.62500
  47100,2020-11-01T17:43:44.886+03:00,   0.100E+01,  47100.00,  20.68750
  47200,2020-11-01T17:43:44.909+03:00,   0.100E+01,  47200.00,  20.71875
  47300,2020-11-01T17:43:44.931+03:00,   0.100E+01,  47300.00,  20.78125
  47400,2020-11-01T17:43:44.954+03:00,   0.100E+01,  47400.00,  20.81250
  47500,2020-11-01T17:43:44.976+03:00,   0.100E+01,  47500.00,  20.87500
  47600,2020-11-01T17:43:44.998+03:00,   0.100E+01,  47600.00,  20.90625
  47700,2020-11-01T17:43:45.021+03:00,   0.100E+01,  47700.00,  20.96875
  47800,2020-11-01T17:43:45.043+03:00,   0.100E+01,  47800.00,  20.98438
  47900,2020-11-01T17:43:45.067+03:00,   0.100E+01,  47900.00,  21.04688
  48000,2020-11-01T17:43:45.090+03:00,   0.100E+01,  48000.00,  21.07812
  48100,2020-11-01T17:43:45.113+03:00,   0.100E+01,  48100.00,  21.14062
  48200,2020-11-01T17:43:45.135+03:00,   0.100E+01,  48200.00,  21.17188
  48300,2020-11-01T17:43:45.157+03:00,   0.100E+01,  48300.00,  21.20312
  48400,2020-11-01T17:43:45.179+03:00,   0.100E+01,  48400.00,  21.26562
  48500,2020-11-01T17:43:45.201+03:00,   0.100E+01,  48500.00,  21.29688
  48600,2020-11-01T17:43:45.225+03:00,   0.100E+01,  48600.00,  21.35938
  48700,2020-11-01T17:43:45.247+03:00,   0.100E+01,  48700.00,  21.39062
  48800,2020-11-01T17:43:45.269+03:00,   0.100E+01,  48800.00,  21.42188
  48900,2020-11-01T17:43:45.291+03:00,   0.100E+01,  48900.00,  21.48438
  49000,2020-11-01T17:43:45.313+03:00,   0.100E+01,  49000.00,  21.50000
  49100,2020-11-01T17:43:45.335+03:00,   0.100E+01,  49100.00,  21.56250
  49200,2020-11-01T17:43:45.358+03:00,   0.100E+01,  49200.00,  21.59375
  49300,2020-11-01T17:43:45.380+03:00,   0.100E+01,  49300.00,  21.65625
  49400,2020-11-01T17:43:45.403+03:00,   0.100E+01,  49400.00,  21.68750
  49500,2020-11-01T17:43:45.425+03:00,   0.100E+01,  49500.00,  21.71875
  49600,2020-11-01T17:43:45.447+03:00,   0.100E+01,  49600.00,  21.78125
  49700,2020-11-01T17:43:45.469+03:00,   0.100E+01,  49700.00,  21.81250
  49800,2020-11-01T17:43:45.492+03:00,   0.100E+01,  49800.00,  21.87500
  49900,2020-11-01T17:43:45.514+03:00,   0.100E+01,  49900.00,  21.90625
  50000,2020-11-01T17:43:45.536+03:00,   0.100E+01,  50000.00,  21.96875
  50100,2020-11-01T17:43:45.558+03:00,   0.100E+01,  50100.00,  22.00000
  50200,2020-11-01T17:43:45.581+03:00,   0.100E+01,  50200.00,  22.03125
  50300,2020-11-01T17:43:45.604+03:00,   0.100E+01,  50300.00,  22.09375
  50400,2020-11-01T17:43:45.626+03:00,   0.100E+01,  50400.00,  22.12500
  50500,2020-11-01T17:43:45.648+03:00,   0.100E+01,  50500.00,  22.18750
  50600,2020-11-01T17:43:45.670+03:00,   0.100E+01,  50600.00,  22.21875
  50700,2020-11-01T17:43:45.693+03:00,   0.100E+01,  50700.00,  22.28125
  50800,2020-11-01T17:43:45.715+03:00,   0.100E+01,  50800.00,  22.31250
  50900,2020-11-01T17:43:45.737+03:00,   0.100E+01,  50900.00,  22.34375
  51000,2020-11-01T17:43:45.759+03:00,   0.100E+01,  51000.00,  22.40625
  51100,2020-11-01T17:43:45.782+03:00,   0.100E+01,  51100.00,  22.43750
  51200,2020-11-01T17:43:45.804+03:00,   0.100E+01,  51200.00,  22.50000
  51300,2020-11-01T17:43:45.826+03:00,   0.100E+01,  51300.00,  22.53125
  51400,2020-11-01T17:43:45.848+03:00,   0.100E+01,  51400.00,  22.59375
  51500,2020-11-01T17:43:45.871+03:00,   0.100E+01,  51500.00,  22.62500
  51600,2020-11-01T17:43:45.893+03:00,   0.100E+01,  51600.00,  22.65625
  51700,2020-11-01T17:43:45.915+03:00,   0.100E+01,  51700.00,  22.71875
  51800,2020-11-01T17:43:45.937+03:00,   0.100E+01,  51800.00,  22.75000
  51900,2020-11-01T17:43:45.958+03:00,   0.100E+01,  51900.00,  22.81250
  52000,2020-11-01T17:43:45.981+03:00,   0.100E+01,  52000.00,  22.84375
  52100,2020-11-01T17:43:46.003+03:00,   0.100E+01,  52100.00,  22.87500
  52200,2020-11-01T17:43:46.025+03:00,   0.100E+01,  52200.00,  22.93750
  52300,2020-11-01T17:43:46.049+03:00,   0.100E+01,  52300.00,  22.96875
  52400,2020-11-01T17:43:46.071+03:00,   0.100E+01,  52400.00,  23.00000
  52500,2020-11-01T17:43:46.093+03:00,   0.100E+01,  52500.00,  23.03125
  52600,2020-11-01T17:43:46.115+03:00,   0.100E+01,  52600.00,  23.09375
  52700,2020-11-01T17:43:46.137+03:00,   0.100E+01,  52700.00,  23.12500
  52800,2020-11-01T17:43:46.159+03:00,   0.100E+01,  52800.00,  23.15625
  52900,2020-11-01T17:43:46.181+03:00,   0.100E+01,  52900.00,  23.21875
  53000,2020-11-01T17:43:46.205+03:00,   0.100E+01,  53000.00,  23.25000
  53100,2020-11-01T17:43:46.227+03:00,   0.100E+01,  53100.00,  23.31250
  53200,2020-11-01T17:43:46.249+03:00,   0.100E+01,  53200.00,  23.34375
  53300,2020-11-01T17:43:46.271+03:00,   0.100E+01,  53300.00,  23.40625
  53400,2020-11-01T17:43:46.293+03:00,   0.100E+01,  53400.00,  23.40625
  53500,2020-11-01T17:43:46.315+03:00,   0.100E+01,  53500.00,  23.43750
  53600,2020-11-01T17:43:46.339+03:00,   0.100E+01,  53600.00,  23.50000
  53700,2020-11-01T17:43:46.361+03:00,   0.100E+01,  53700.00,  23.53125
  53800,2020-11-01T17:43:46.383+03:00,   0.100E+01,  53800.00,  23.59375
  53900,2020-11-01T17:43:46.406+03:00,   0.100E+01,  53900.00,  23.62500
  54000,2020-11-01T17:43:46.428+03:00,   0.100E+01,  54000.00,  23.68750
  54100,2020-11-01T17:43:46.451+03:00,   0.100E+01,  54100.00,  23.71875
  54200,2020-11-01T17:43:46.475+03:00,   0.100E+01,  54200.00,  23.78125
  54300,2020-11-01T17:43:46.496+03:00,   0.100E+01,  54300.00,  23.81250
  54400,2020-11-01T17:43:46.519+03:00,   0.100E+01,  54400.00,  23.84375
  54500,2020-11-01T17:43:46.541+03:00,   0.100E+01,  54500.00,  23.89062
  54600,2020-11-01T17:43:46.563+03:00,   0.100E+01,  54600.00,  23.92188
  54700,2020-11-01T17:43:46.585+03:00,   0.100E+01,  54700.00,  23.98438
  54800,2020-11-01T17:43:46.609+03:00,   0.100E+01,  54800.00,  24.01562
  54900,2020-11-01T17:43:46.632+03:00,   0.100E+01,  54900.00,  24.07812
  55000,2020-11-01T17:43:46.654+03:00,   0.100E+01,  55000.00,  24.10938
  55100,2020-11-01T17:43:46.677+03:00,   0.100E+01,  55100.00,  24.17188
  55200,2020-11-01T17:43:46.699+03:00,   0.100E+01,  55200.00,  24.20312
  55300,2020-11-01T17:43:46.723+03:00,   0.100E+01,  55300.00,  24.26562
  55400,2020-11-01T17:43:46.745+03:00,   0.100E+01,  55400.00,  24.29688
  55500,2020-11-01T17:43:46.767+03:00,   0.100E+01,  55500.00,  24.32812
  55600,2020-11-01T17:43:46.789+03:00,   0.100E+01,  55600.00,  24.37500
  55700,2020-11-01T17:43:46.812+03:00,   0.100E+01,  55700.00,  24.40625
  55800,2020-11-01T17:43:46.833+03:00,   0.100E+01,  55800.00,  24.46875
  55900,2020-11-01T17:43:46.856+03:00,   0.100E+01,  55900.00,  24.50000
  56000,2020-11-01T17:43:46.878+03:00,   0.100E+01,  56000.00,  24.53125
  56100,2020-11-01T17:43:46.899+03:00,   0.100E+01,  56100.00,  24.59375
  56200,2020-11-01T17:43:46.922+03:00,   0.100E+01,  56200.00,  24.62500
  56300,2020-11-01T17:43:46.945+03:00,   0.100E+01,  56300.00,  24.68750
  56400,2020-11-01T17:43:46.966+03:00,   0.100E+01,  56400.00,  24.71875
  56500,2020-11-01T17:43:46.989+03:00,   0.100E+01,  56500.00,  24.78125
  56600,2020-11-01T17:43:47.011+03:00,   0.100E+01,  56600.00,  24.81250
  56700,2020-11-01T17:43:47.033+03:00,   0.100E+01,  56700.00,  24.84375
  56800,2020-11-01T17:43:47.057+03:00,   0.100E+01,  56800.00,  24.84375
  56900,2020-11-01T17:43:47.079+03:00,   0.100E+01,  56900.00,  24.87500
  57000,2020-11-01T17:43:47.100+03:00,   0.100E+01,  57000.00,  24.93750
  57100,2020-11-01T17:43:47.124+03:00,   0.100E+01,  57100.00,  24.96875
  57200,2020-11-01T17:43:47.146+03:00,   0.100E+01,  57200.00,  25.03125
  57300,2020-11-01T17:43:47.169+03:00,   0.100E+01,  57300.00,  25.06250
  57400,2020-11-01T17:43:47.191+03:00,   0.100E+01,  57400.00,  25.12500
  57500,2020-11-01T17:43:47.213+03:00,   0.100E+01,  57500.00,  25.15625
  57600,2020-11-01T17:43:47.238+03:00,   0.100E+01,  57600.00,  25.21875
  57700,2020-11-01T17:43:47.260+03:00,   0.100E+01,  57700.00,  25.25000
  57800,2020-11-01T17:43:47.281+03:00,   0.100E+01,  57800.00,  25.28125
  57900,2020-11-01T17:43:47.304+03:00,   0.100E+01,  57900.00,  25.34375
  58000,2020-11-01T17:43:47.327+03:00,   0.100E+01,  58000.00,  25.37500
  58100,2020-11-01T17:43:47.348+03:00,   0.100E+01,  58100.00,  25.43750
  58200,2020-11-01T17:43:47.371+03:00,   0.100E+01,  58200.00,  25.45312
  58300,2020-11-01T17:43:47.399+03:00,   0.100E+01,  58300.00,  25.48438
  58400,2020-11-01T17:43:47.422+03:00,   0.100E+01,  58400.00,  25.51562
  58500,2020-11-01T17:43:47.446+03:00,   0.100E+01,  58500.00,  25.57812
  58600,2020-11-01T17:43:47.469+03:00,   0.100E+01,  58600.00,  25.60938
  58700,2020-11-01T17:43:47.491+03:00,   0.100E+01,  58700.00,  25.67188
  58800,2020-11-01T17:43:47.513+03:00,   0.100E+01,  58800.00,  25.70312
  58900,2020-11-01T17:43:47.535+03:00,   0.100E+01,  58900.00,  25.73438
  59000,2020-11-01T17:43:47.557+03:00,   0.100E+01,  59000.00,  25.78125
  59100,2020-11-01T17:43:47.579+03:00,   0.100E+01,  59100.00,  25.81250
  59200,2020-11-01T17:43:47.605+03:00,   0.100E+01,  59200.00,  25.85938
  59300,2020-11-01T17:43:47.628+03:00,   0.100E+01,  59300.00,  25.89062
  59400,2020-11-01T17:43:47.649+03:00,   0.100E+01,  59400.00,  25.95312
  59500,2020-11-01T17:43:47.672+03:00,   0.100E+01,  59500.00,  25.98438
  59600,2020-11-01T17:43:47.694+03:00,   0.100E+01,  59600.00,  26.04688
  59700,2020-11-01T17:43:47.715+03:00,   0.100E+01,  59700.00,  26.07812
  59800,2020-11-01T17:43:47.738+03:00,   0.100E+01,  59800.00,  26.10938
